Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt
0.0,,2418.814,2463.491,0.0,30.14058050787724,0.3896454748096029,0.0,2.581443058,0.018470622379397564,144.519137422703,33.39712999598323
0.100001,,2404.372,2432.579,0.100001,0.7132020984604068,-0.1463671882083791,0.100001,1.088232742,0.011731545700914973,114.87851213752369,18.733694907393943
0.199999,,2392.62,2419.65,0.199999,-8.241189978942224,-0.3094692993220147,0.199999,1.749218506,0.011297239009955698,104.59227876988685,8.718183274406996
0.299999,,2386.565,2441.285,0.299999,3.5891921801054423,-0.0939817163859026,0.299999,2.539480674,0.022928350998191876,115.08365864446516,1.9769039058377944
0.399999,,2378.949,2454.142,0.399999,24.53681963587958,0.2875743101232424,0.399999,1.913875598,0.03160765531333364,136.40671578394716,-6.285595630734951
0.500002,,2367.135,2466.623,0.500002,44.16797335125744,0.6451510821583553,0.500002,1.343972276,0.04202886611874685,156.53714417820512,-16.532769262182132
0.599998,,2358.43,2485.569,0.599998,50.92958331657257,0.7683121912919401,0.599998,1.089832191,0.05390832036566705,161.62541665530944,-23.897507824794523
0.7,,2358.63,2476.542,0.7,42.6493454145332,0.6174896373238205,0.7,2.462756909,0.04999173248877518,151.47697433129497,-26.05688664141216
0.800002,,2354.196,2468.558,0.800002,45.33559133786074,0.6664189646614956,0.800002,2.46400992,0.04857794338279399,154.0830499439147,-27.511402986670745
0.900003,,2351.997,2494.669,0.900003,83.77983922460348,1.366671749697292,0.900003,0.49338555,0.060659941317952375,192.49601299799704,-33.319559722646815
1.0,,2336.45,2585.728,1.0,135.6272040732356,2.3110591061356445,1.0,1.473944375,0.10669091998544812,243.86330567708683,-42.35978198504404
1.100004,,2334.902,2581.093,1.100004,161.33898826310272,2.779393108669289,1.100004,0.0,0.10543954307289977,269.10673897790065,-49.78995687648744
1.200001,,2327.835,2576.576,1.200001,162.7136771093267,2.8044327373794644,1.200001,1.803243009,0.10685508208270775,268.74620610365054,-53.16147227673429
1.300001,,2327.794,2593.933,1.300001,163.23335149547322,2.813898482093288,1.300001,4.319460877,0.11433099320644359,268.2089524119111,-53.49281987097758
1.399999,,2328.921,2585.802,1.399999,159.93819731613456,2.753878036433849,1.399999,4.786625783,0.11030043526594518,266.38933882651605,-52.793678674762766
1.499998,,2327.747,2553.363,1.499998,137.12095691222106,2.33826745701134,1.499998,7.725736028,0.09692462282198194,242.9507598603025,-52.43099898363527
1.600002,,2328.869,2536.967,1.600002,106.72437878018091,1.7846010527360885,1.600002,11.71997894,0.08935582035743528,209.30571848020816,-51.57332427275382
1.700001,,2336.651,2529.968,1.700001,107.754319334249,1.8033611737178328,1.700001,4.811835585,0.08273250904820618,210.1750596845681,-46.665974741506886
1.8,,2338.466,2549.125,1.8,153.978524629606,2.6453240231276736,1.8,1.009411042,0.09008426891817119,257.41988856439616,-37.12106920859354
1.899999,,2347.424,2638.664,1.899999,194.961002315694,3.3918100571865386,1.899999,1.112127705,0.1240679144457926,297.1709541575267,-31.559297356941155
2.0,,2347.866,2616.149,2.0,178.00069220491872,3.0828820629355005,2.0,2.192624059,0.11426674265056008,280.25745788964736,-38.58752994972336
2.099998,,2324.908,2495.732,2.099998,128.81830414879423,2.187036621701393,2.099998,0.957510473,0.07347559559346008,230.7266784179013,-50.47746131320854
2.200003,,2321.159,2552.196,2.200003,102.533531464347,1.7082657707137157,2.200003,0.474707017,0.09953518910165128,201.0562845909957,-51.24593999382054
2.299998,,2344.514,2534.67,2.299998,107.6652572539402,1.8017389292155848,2.299998,0.0,0.0811067880166209,205.8335986462725,-41.74547693780214
2.4,,2341.97,2523.741,2.4,135.18743291581447,2.3030487796319297,2.4,0.957510473,0.07761457234721204,235.7395604895549,-37.46199297551654
2.500001,,2328.206,2605.194,2.500001,180.1225073358361,3.1215304183184225,2.500001,0.957682409,0.11897057219163588,279.28304831762324,-42.66360544493288
2.6,,2333.535,2638.205,2.6,213.19791924633464,3.723991139484456,2.6,1.060224807,0.1305615728926286,310.1267703562225,-47.84175055207622
2.699998,,2327.211,2618.814,2.699998,209.4811277703845,3.656290671260992,2.699998,4.269824963,0.1253014874886721,306.871131532744,-49.444830997827104
2.799997,,2326.962,2593.277,2.799997,188.46800222560893,3.273541612718214,2.799997,0.493811919,0.11444750709293923,285.22091637622066,-52.171434723306575
2.899999,,2317.971,2595.098,2.899999,176.00150377470806,3.0464673235916435,2.899999,1.344909468,0.11955585294207734,271.0051263614365,-55.66479944184513
2.999999,,2320.499,2578.643,2.999999,164.61820658693256,2.8391232865301523,2.999999,1.38110545,0.11124503824392955,260.069097576792,-55.421127951439146
3.100002,,2326.057,2547.656,3.100002,138.98464331402994,2.3722140593000542,3.100002,1.019876683,0.09526808672358424,234.86114862356328,-53.61175447920681
3.199997,,2315.598,2515.304,3.199997,105.59822179172342,1.7640883724027885,3.199997,0.493949123,0.08624381261341568,199.44149199248773,-56.68816506425583
3.299997,,2313.008,2496.277,3.299997,82.26084357975887,1.3390036071472466,3.299997,1.482916292,0.07923405366518414,174.61844806583468,-64.04933053253859
3.400001,,2307.816,2477.813,3.400001,75.40997553660966,1.2142166834633448,3.400001,3.134528149,0.07366141841463977,168.42390095256238,-67.64163105643605
3.499999,,2309.749,2484.628,3.499999,72.3806972694309,1.1590391039854058,3.499999,4.27376731,0.07571342167482284,165.52400596272926,-63.3330765669526
3.600003,,2317.316,2467.7,3.600003,56.12732906335478,0.862987887531724,3.600003,1.915651471,0.06489576734463492,147.95908864025745,-57.27058608454415
3.700003,,2320.359,2433.336,3.700003,29.321404583322803,0.3747243811704859,3.700003,1.000383347,0.04868944848620402,119.99745356479814,-57.476571620395305
3.8,,2307.287,2413.913,3.8,11.22195957421058,0.0450473170601044,3.8,1.015615082,0.04621271649344022,101.40787068687048,-62.360826937910055
3.9,,2310.75,2418.789,3.9,8.233214233737815,-0.0093919648474115,3.9,0.480422772,0.046754949691658644,98.19487300441408,-63.84651955694092
4.000003,,2314.583,2411.663,4.000003,7.240813786677004,-0.0274683017541025,4.000003,0.0,0.04194276031578903,96.87313200057338,-59.9900103567395
4.1,,2315.119,2405.661,4.1,-0.071821717716471,-0.1606662093575704,4.1,0.0,0.039109004763901944,88.74591546450152,-56.750605253322966
4.199998,,2315.64,2393.203,4.199998,-6.742230091108933,-0.2821661032963182,4.199998,0.0,0.03349527560415268,81.13732410977913,-58.17663844336346
4.300003,,2308.267,2398.018,4.300003,-6.906996406446488,-0.2851672823422736,4.300003,2.060932712,0.03888241698209099,80.58174811174078,-62.09810393977483
4.399998,,2308.569,2399.562,4.399998,-5.373657017508545,-0.2572378719224862,4.399998,2.002024247,0.039415326117607896,81.81139814080531,-65.23356220468465
4.500003,,2304.792,2391.828,4.500003,-6.723431650616552,-0.2818236941965772,4.500003,3.250125724,0.03776306061458043,79.53272657164113,-66.68394832386805
4.599998,,2304.564,2395.409,4.599998,-8.340466532970758,-0.3112775980212646,4.599998,4.709055171,0.039419603881688796,77.14190683268525,-66.22605662078745
4.700003,,2307.879,2386.724,4.700003,-9.625981443587236,-0.3346929448116659,4.700003,4.576030769,0.03416340284737643,75.88982037762788,-63.79742795153016
4.799998,,2309.229,2386.126,4.799998,-17.763116113789103,-0.4829089076211538,4.799998,2.293605665,0.03329985895725387,67.35239957741234,-61.4451833456533
4.899997,,2307.59,2363.711,4.899997,-35.20603881370918,-0.8006275748133719,4.899997,3.843181041,0.02432017819456647,48.5707693983104,-62.15761860224085
5.000003,,2307.492,2352.463,5.000003,-47.37290935157582,-1.0222442131310414,5.000003,0.494758651,0.019489124989382413,35.607917516104024,-65.26154155878758
5.100001,,2300.85,2351.27,5.100001,-38.04968342787526,-0.8524238816780073,5.100001,4.025474667,0.021913640611078547,44.973625298099975,-66.11516265109631
5.199998,,2307.624,2389.356,5.199998,-15.45843003521394,-0.4409296016425338,5.199998,5.040670021,0.03541824838015224,67.2165743165053,-62.81163296335877
5.300002,,2310.153,2396.756,5.300002,-2.0602445401827487,-0.1968848557299166,5.300002,4.213555797,0.03748799321949675,79.76212086256119,-59.70619794946728
5.400001,,2309.583,2390.95,5.400001,-0.4785410433830983,-0.1680745046470239,5.400001,1.386151264,0.03523016925566205,80.57893960878644,-60.63683519132793
5.500001,,2302.586,2395.344,5.500001,3.2812736370674105,-0.0995903790384213,5.500001,1.141436572,0.040284271684097914,83.74104936007448,-62.84198588333845
5.599999,,2308.719,2406.062,5.599999,7.371838618952541,-0.0250817157561115,5.599999,5.341988365,0.04216320825531381,87.53037535397499,-62.3775994900672
5.699998,,2305.404,2395.204,5.699998,-2.6271330870687577,-0.2072105950949131,5.699998,3.044898485,0.03895195809498039,77.28106974696443,-61.15185064572992
5.800003,,2306.13,2365.733,5.800003,-21.995144433747846,-0.5599942917892081,5.800003,2.059980663,0.025845464045825717,56.93385181504044,-62.99548025185351
5.899998,,2300.378,2361.104,5.899998,-30.243565156758848,-0.7102373034473252,5.899998,1.144113603,0.026398270197332634,47.53191333304482,-66.10505953694194
5.999997,,2302.267,2371.375,5.999997,-24.08701880849789,-0.5980972834559765,5.999997,2.896695713,0.0300173698359053,53.65601251026362,-65.35742960205091
6.100002,,2304.343,2369.576,6.100002,-21.175390388280103,-0.5450626678158568,6.100002,1.805301887,0.02830871966543183,56.78590515794226,-60.94959393129493
6.199998,,2310.264,2359.039,6.199998,-32.17746965222961,-0.7454629115262296,6.199998,1.14453744,0.021112305779772394,44.75513011036995,-58.73488011137351
6.299998,,2304.412,2341.41,6.299998,-48.104734912788224,-1.0355742407832689,6.299998,1.027995821,0.01605528872441215,27.533729136767505,-60.95692842787956
6.4,,2302.481,2329.431,6.4,-57.4136922363845,-1.205134673096358,6.4,1.428501964,0.011704765424774326,17.92311560047657,-63.08540045184994
6.5,,2300.693,2327.381,6.5,-63.5264837599188,-1.3164777094150426,6.5,1.110462195,0.011599983135515971,11.796056683507269,-62.62459242547735
6.600001,,2306.833,2314.026,6.600001,-76.5607089391268,-1.5538930051808255,6.600001,3.234454049,0.003118127753504374,-1.6287249251293463,-63.57318237584934
6.699999,,2294.102,2292.26,6.699999,-92.65269049685004,-1.8470046024147573,6.699999,4.789449284,-0.0008029285533074134,-18.46759005248265,-68.06781212224871
6.799997,,2290.882,2290.624,6.799997,-95.27881875628316,-1.894838900875917,6.799997,5.502503098,-0.00011262037939984057,-22.29688344949324,-71.79596056368985
6.899999,,2295.505,2309.026,6.899999,-76.51339794148723,-1.553031246668667,6.899999,7.244097095,0.005890207165743368,-4.21132181137726,-71.70799460837291
6.999998,,2294.581,2350.725,6.999998,-43.56366130260995,-0.9528596705321376,6.999998,4.995663695,0.024468083715501774,29.23851796693583,-70.25816764090024
7.099997,,2290.392,2359.397,7.099997,-8.907412667155807,-0.3216043863251467,7.099997,2.635069765,0.030128030485611246,63.55886833735031,-69.8837063390033
7.2,,2295.375,2415.277,7.2,14.863539032934607,0.1113778163694694,7.2,2.058625395,0.05223634482383055,85.7030671380604,-70.48818941256049
7.300003,,2290.917,2402.797,7.300003,22.869657794674342,0.2572073557260944,7.300003,3.301270299,0.048836339334860285,93.31737325397408,-72.07162718717846
7.399997,,2288.598,2398.974,7.399997,24.904442973854515,0.2942704813429134,7.399997,4.6406058,0.04822865352499662,95.74306745074767,-74.12365354278477
7.499998,,2287.214,2423.32,7.499998,30.678035760283965,0.3994350937517831,7.499998,4.713926761,0.05950733075261004,100.44810420296852,-74.29664977375245
7.599997,,2291.943,2417.603,7.599997,39.515620295762346,0.5604095834124875,7.599997,3.724806868,0.05482684342498912,107.95805304926031,-71.34960408427152
7.699998,,2294.889,2439.144,7.699998,54.3217785562684,0.830100216667807,7.699998,2.30179398,0.0628592494016049,122.85009309749032,-67.22815159293629
7.800001,,2295.699,2449.842,7.800001,80.25964889974844,1.3025523244428874,7.800001,2.263624361,0.06714425540979023,148.96405108059696,-64.90218503478238
7.900001,,2295.238,2496.356,7.900001,104.87963961677684,1.7509995698655187,7.900001,2.033181316,0.08762402853211755,172.54593007552742,-66.01004862969708
7.999999,,2292.951,2486.567,7.999999,110.6728621025224,1.8565217325548888,7.999999,5.323403695,0.08443965876287805,177.47058710227986,-70.06814444255883
8.100003,,2283.376,2493.81,8.100003,108.91164028306798,1.8244414981392725,8.100003,2.915004304,0.09215915381435195,175.81065307916714,-74.61486870147002
8.199997,,2284.095,2484.716,8.199997,126.26272805318116,2.140487414038493,8.199997,5.174395594,0.08783391233727149,192.1657156859212,-77.21380051527794
8.299999,,2284.119,2554.848,8.299999,158.21647719472816,2.722517316005169,8.299999,6.12001801,0.11852666170195152,222.5503199307241,-77.25158336123675
8.4,,2282.956,2551.877,8.4,175.12616530531722,3.0305232426241684,8.4,7.132223463,0.11779508672090036,240.42212419433312,-74.93525154388315
8.500001,,2289.707,2530.461,8.500001,165.3143565086345,2.851803490937073,8.500001,2.091428184,0.10514620429600814,231.45736559355933,-70.83535107302016
8.599999,,2290.373,2503.683,8.599999,132.32445812709415,2.2509003782587294,8.599999,1.365541173,0.09313330186829828,196.02453997530023,-67.56961121537616
8.699997,,2292.434,2489.817,8.699997,81.18230941754243,1.3193583652095378,8.699997,3.202585568,0.08610193357802222,143.46363167135328,-68.55732525427615
8.800001,,2282.664,2373.948,8.800001,39.6100548140699,0.5621296855885839,8.800001,3.186219664,0.03999011681088397,102.80578645666466,-73.40828977442558
8.900003,,2282.613,2427.137,8.900003,38.561085497508415,0.5430229602469085,8.900003,1.833810888,0.06331515679618067,100.96393478000662,-76.9769376343132
9.000003,,2283.751,2441.708,9.000003,60.36786398068408,0.9402282173373536,9.000003,3.200930787,0.0691655964244788,121.76959536500289,-74.57494851685104
9.100001,,2287.843,2428.133,9.100001,62.911119484302986,0.9865530083623562,9.100001,4.180695144,0.06131976713437066,125.1573344280929,-67.66152810296379
9.200003,,2295.564,2411.458,9.200003,38.53566801098648,0.5425599868060436,9.200003,3.049493896,0.05048606791185096,100.26386133366844,-63.30250204093081
9.3,,2291.394,2377.159,9.3,7.222718612266078,-0.0277979010302878,9.3,2.023463475,0.03742918066469596,66.80536656809022,-66.47344159575731
9.399997,,2280.45,2357.432,9.399997,-17.65632155429688,-0.4809636702495862,9.399997,1.09417428,0.03375737244842026,41.37081450028861,-73.73100915339032
9.499999,,2280.887,2336.41,9.499999,-31.42597201782342,-0.7317745617634496,9.499999,1.093819186,0.024342722809152614,28.477895048291884,-77.65688084840963
9.599998,,2277.303,2335.986,9.599998,-31.82491970321191,-0.7390412984830724,9.599998,0.471934637,0.025768639482756574,27.821493477115432,-76.6617766482885
9.700002,,2281.556,2346.0,9.700002,-24.12986360225757,-0.5988776911321231,9.700002,0.486381323,0.02824563587306205,33.98828149573718,-75.65985627865126
9.799999,,2279.291,2358.853,9.799999,-15.404139482393266,-0.4399407122012367,9.799999,1.121106782,0.034906468722071864,42.04806182048182,-77.19007844611436
9.900001,,2273.97,2360.165,9.900001,-1.0104391896841145,-0.1777629022299326,9.900001,0.986776504,0.0379050735058071,56.745924281524026,-78.00413229230519
9.999997,,2280.111,2388.764,9.999997,24.342797766103267,0.2840402481468195,9.999997,0.0,0.04765250463683578,81.45231236972849,-76.30899973312324
10.100002,,2279.662,2424.396,10.100002,47.8269066167607,0.7117976769097206,10.100002,0.0,0.06348923656226248,103.7891101771562,-75.67787693501393
10.200002,,2275.354,2415.01,10.200002,53.4443297034536,0.8141176955707585,10.200002,1.97273814,0.06137770210701298,109.45305206259356,-78.03250617006195
10.299998,,2274.572,2406.55,10.299998,43.59002033359347,0.6346238061031355,10.299998,1.136712083,0.05802322370977927,99.75626525045502,-79.35354667096325
10.400003,,2274.963,2391.937,10.400003,26.94154986291672,0.3313758963502215,10.400003,1.093464322,0.05141797910559411,81.98477933380295,-76.88107637725975
10.499997,,2282.191,2378.459,10.499997,7.101997479921386,-0.029996807597171,10.499997,1.093786916,0.04218227133487076,61.09244093253865,-74.1658830117419
10.599998,,2277.487,2358.214,10.599998,-2.83445729134759,-0.2109869559143335,10.599998,5.725650642,0.03544564689062983,51.01350703361862,-74.46360161032108
10.700003,,2275.074,2366.519,10.700003,14.317740770329308,0.1014362314909457,10.700003,1.407649823,0.040194296976713596,67.83070019504609,-75.42915906996295
10.800003,,2279.687,2425.918,10.800003,49.33006131436954,0.7391772803926959,10.800003,1.403722491,0.06414520940813376,102.5346878836466,-74.28476834514166
10.899997,,2281.178,2433.816,10.899997,74.55610396881245,1.198663616976666,10.899997,5.082953289,0.06691192006936764,127.8008865746587,-71.98719025554243
10.999999,,2280.293,2442.05,10.999999,85.04574635474005,1.389729945453555,10.999999,1.127379471,0.07093693661297037,137.22034596950067,-69.82912186697979
11.1,,2281.775,2466.569,11.1,100.94444129786908,1.6793208732084406,11.1,4.239409298,0.08098695094827486,151.65287659480504,-68.13070764812403
11.199998,,2286.065,2486.009,11.199998,131.7734451222444,2.240863808096824,11.199998,1.126865484,0.08746208003709428,182.7503096073344,-68.55387168443866
11.300002,,2277.179,2526.484,11.300002,161.44674750221446,2.7813559174495164,11.300002,3.976878506,0.10947975543424554,213.0174847745967,-71.8109938423357
11.400003,,2274.669,2529.275,11.400003,169.664691727655,2.931043806989892,11.400003,1.436136792,0.11193101062176529,220.06827784631616,-74.84897495828193
11.499999,,2275.75,2512.449,11.499999,156.45322263145906,2.6904000556469025,11.499999,4.249536026,0.10400922772712295,205.5718595671973,-74.74276776923388
11.600001,,2280.259,2497.691,11.600001,137.89205838324906,2.352312885971826,11.600001,2.983911091,0.09535408039174488,187.30190218276027,-71.76137469858863
11.7,,2280.875,2473.976,11.7,121.8937582141602,2.0609076728370312,11.7,3.382446975,0.08466093056392837,171.2837334046142,-66.54338349692114
11.799998,,2287.914,2469.16,11.799998,104.40437175022768,1.7423426792906394,11.799998,1.974310275,0.07921888672388894,152.5034957579381,-59.637707803871606
11.899998,,2299.435,2453.887,11.899998,93.06937328823898,1.5358783919733887,11.899998,0.972880944,0.06716954382272176,140.60694023217886,-54.12038716058047
12.000001,,2291.781,2440.597,12.000001,106.48166324253624,1.7801800472398213,12.000001,1.094012845,0.06493465126030815,153.97767455172604,-53.32324428500189
12.100001,,2291.107,2509.035,12.100001,135.41662405080757,2.3072234413669506,12.100001,1.407393023,0.09511908435529196,182.22975476595136,-57.06512724042382
12.199998,,2286.84,2498.012,12.199998,142.68272239638938,2.4395736857475216,12.199998,1.091275719,0.09234227143132008,189.46579106053127,-63.05472785892584
12.299998,,2277.852,2462.78,12.299998,115.97981659916564,1.953186640066688,12.299998,1.12717382,0.08118525698772368,162.8457546427567,-68.7261156032709
12.400001,,2276.199,2431.624,12.400001,79.3857287175871,1.2866340772382518,12.400001,2.070235393,0.06828269408781909,124.8146649318082,-70.75310387864312
12.499997,,2280.821,2412.682,12.499997,53.03464052802761,0.8066553051778904,12.499997,1.045706033,0.057812954195002535,97.3681413722786,-67.68507002658113
12.599999,,2279.843,2393.579,12.599999,41.80028071159081,0.6020241267313754,12.599999,1.972854508,0.049887645772099365,86.56648865351464,-63.73152746257038
12.699998,,2285.347,2394.639,12.699998,50.19520326517128,0.7549356342115812,12.699998,3.833436421,0.047822934547795105,94.91169538617775,-64.72188358815784
12.800002,,2276.263,2434.028,12.800002,74.88922123308892,1.2047312683127074,12.800002,2.085673415,0.06930877495263064,118.63394479551324,-69.39547441761462
12.899997,,2271.697,2442.329,12.899997,96.5461137239298,1.599206387883503,12.899997,2.36050869,0.07511212983069487,139.8006771518925,-70.71917664401835
12.999998,,2280.333,2455.8,12.999998,99.2759616598299,1.648929915456986,12.999998,1.014309164,0.07694797207249998,142.47623930462402,-67.07865335243643
13.1,,2283.649,2430.689,13.1,87.03208018809553,1.4259105413886275,13.1,1.775388837,0.06438817874375614,129.70070332034066,-64.39415158261366
13.200001,,2274.887,2419.945,13.200001,71.20660671957208,1.137653325289853,13.200001,2.83269401,0.06376492546662757,112.98259552119892,-66.0093677430658
13.299997,,2275.105,2410.046,13.299997,55.089287669730936,0.8440802116940026,13.299997,4.816248808,0.059311987798365266,96.5223413765678,-69.46321015005427
13.399997,,2274.137,2383.077,13.399997,39.631858991143886,0.5625268434616278,13.399997,3.66914064,0.047903886177481855,81.04871890370207,-73.03489846757299
13.499998,,2265.705,2375.02,13.499998,29.36907829720142,0.37559274647223,13.499998,4.023320739,0.04824767566827988,70.10387974630885,-76.35200874884937
13.599997,,2267.432,2374.56,13.599997,23.5895692054736,0.2703203699766625,13.599997,4.684109935,0.047246400333064084,63.72937263630201,-76.71247551724434
13.700003,,2267.997,2363.236,13.700003,16.23017011270678,0.1362706747899603,13.700003,1.407564213,0.04199255995488532,56.44740332523277,-73.12662191978399
13.8,,2276.059,2346.902,13.8,7.107633727892796,-0.029894144687735,13.8,1.404702268,0.03112529156757353,46.68067255691332,-70.18675478480081
13.899999,,2271.157,2355.632,13.899999,2.065929261870836,-0.1217275863006414,13.899999,2.732291432,0.037194698561129814,40.55234823119702,-71.04114816393664
13.999999,,2267.727,2344.139,13.999999,4.7664017381479855,-0.0725391257018924,13.999999,7.25672548,0.03369541395414892,43.24440677471286,-71.97907419100373
14.099999,,2274.011,2352.956,14.099999,11.247299166340298,0.0455088716732361,14.099999,8.819460571,0.03471619090672832,49.88644670158777,-70.06110791658763
14.200001,,2272.033,2364.492,14.200001,11.679278758941098,0.0533772766863474,14.200001,6.230706552,0.04069439132266137,49.61600198992073,-69.30925941946552
14.3,,2269.917,2340.501,14.3,3.7862150676294526,-0.0903929915886083,14.3,3.902199026,0.031095410096492644,40.84565682207708,-72.75897182231691
14.400003,,2263.828,2341.01,14.400003,-1.9297803257347488,-0.1945084812516367,14.400003,11.16785723,0.03409357954756291,34.55643358554502,-74.85986759032801
14.499998,,2273.546,2341.869,14.499998,-0.601154409182028,-0.1703078777939315,14.499998,10.26986822,0.03005129432173368,35.816874544778194,-69.0489845827942
14.600001,,2280.35,2338.251,14.600001,-3.9243992553610543,-0.2308399882347034,14.600001,0.98674739,0.025391277654746112,32.68260739120964,-58.77568368769383
14.699999,,2287.6,2321.188,14.699999,-22.135065090608936,-0.5625429131054493,14.699999,4.314448016,0.014682636824619774,13.81191537935669,-54.30694844430164
14.799999,,2278.798,2291.041,14.799999,-46.63102871929669,-1.0087310347630305,14.799999,2.254896077,0.0053725692228975075,-12.070071051183945,-59.95882390812214
14.899999,,2270.183,2278.54,14.899999,-60.96358676413978,-1.2697951533057057,14.899999,2.195423834,0.003681201030930093,-26.76442660859727,-69.61350886722694
14.999999,,2263.543,2277.121,14.999999,-63.1481609177455,-1.3095866492841493,14.999999,5.798180358,0.005998560663526151,-28.17850874257926,-74.95343557092944
